ID_vehicule,type_vehicule,kilometrage_total,km_moyen_jour,nombre_vidanges,nb_freins_changes,jours_dernier_entretien,type_route,temperature_moyenne,bruit_moteur,vibration,temoin_moteur_allume,panne_dans_30_jours
V11652,VL,87883.0,78.9,11.0,1.0,226.0,autoroute,9.5,faible,0.0,0.0,0.0
V11653,VL,9359.0,12.1,1.0,2.0,272.0,urbain,2.5,aucun,0.0,0.0,0.0
V11654,VL,1546.0,76.5,0.0,0.0,316.0,urbain,21.4,faible,0.0,0.0,0.0
V11655,PL,11435.0,39.9,2.0,0.0,386.0,urbain,21.9,aucun,,0.0,0.0
V11656,VL,20806.0,67.7,3.0,,85.0,urbain,22.3,aucun,0.0,0.0,0.0
V11657,VL,35726.0,,5.0,0.0,,urbain,12.3,élevé,,0.0,0.0
V11658,VL,47742.0,93.0,4.0,0.0,216.0,autoroute,25.4,aucun,0.0,0.0,0.0
V11659,VL,120734.0,38.1,13.0,1.0,358.0,autoroute,,aucun,0.0,0.0,0.0
V11660,VUL,35652.0,75.7,6.0,1.0,65.0,rural,10.0,faible,,0.0,1.0
V11661,VL,34785.0,53.0,,0.0,256.0,urbain,8.3,,0.0,0.0,0.0
V11662,PL,,56.0,1.0,,134.0,autoroute,20.0,aucun,0.0,0.0,1.0
V11663,VL,1776.0,55.4,0.0,1.0,374.0,autoroute,34.3,aucun,0.0,0.0,1.0
V11664,PL,40054.0,38.9,5.0,0.0,,urbain,33.6,aucun,0.0,0.0,0.0
V11665,PL,28828.0,59.6,2.0,2.0,54.0,autoroute,24.5,élevé,0.0,0.0,0.0
V11666,VL,91373.0,58.4,,0.0,355.0,urbain,14.2,aucun,0.0,0.0,1.0
V11667,PL,8758.0,66.0,2.0,3.0,242.0,urbain,27.1,aucun,0.0,0.0,0.0
V11668,VL,1264.0,62.1,2.0,0.0,251.0,urbain,16.4,aucun,0.0,0.0,0.0
V11669,VUL,29804.0,79.9,2.0,0.0,20.0,autoroute,13.9,aucun,0.0,0.0,0.0
V11670,VL,13556.0,83.1,3.0,2.0,306.0,rural,2.8,aucun,0.0,0.0,1.0
V11671,,2544.0,,3.0,1.0,162.0,urbain,20.8,aucun,0.0,0.0,1.0
V11672,PL,,81.7,6.0,0.0,355.0,urbain,15.0,aucun,0.0,0.0,0.0
V11673,VUL,5916.0,30.3,1.0,0.0,263.0,urbain,20.8,aucun,0.0,0.0,0.0
V11674,VUL,46865.0,74.7,7.0,0.0,67.0,urbain,1.6,aucun,0.0,0.0,
V11675,VL,16498.0,75.5,2.0,1.0,106.0,urbain,21.4,faible,1.0,0.0,0.0
V11676,VL,9527.0,12.2,0.0,0.0,399.0,urbain,,faible,0.0,0.0,1.0
V11677,VL,23881.0,62.3,4.0,4.0,66.0,urbain,28.7,élevé,0.0,1.0,0.0
V11678,VL,80834.0,48.3,8.0,2.0,198.0,autoroute,24.2,aucun,0.0,0.0,1.0
V11679,VUL,24886.0,41.0,4.0,1.0,191.0,,17.8,aucun,,0.0,1.0
V11680,VL,69468.0,93.8,8.0,1.0,1.0,autoroute,24.5,faible,0.0,0.0,0.0
V11681,PL,6704.0,43.7,1.0,,256.0,urbain,12.2,aucun,0.0,0.0,0.0
V11682,VUL,74089.0,39.8,7.0,1.0,0.0,urbain,20.6,aucun,0.0,0.0,0.0
V11683,VUL,13520.0,61.9,,,357.0,urbain,26.4,faible,0.0,0.0,1.0
V11684,VL,56566.0,77.1,5.0,0.0,114.0,urbain,,faible,1.0,0.0,0.0
V11685,PL,41710.0,56.5,5.0,3.0,390.0,urbain,16.4,élevé,0.0,0.0,0.0
V11686,PL,132355.0,89.2,17.0,1.0,87.0,autoroute,19.8,,,0.0,1.0
V11687,VL,24495.0,73.3,3.0,2.0,196.0,autoroute,18.4,aucun,0.0,0.0,1.0
V11688,VUL,3422.0,5.5,1.0,0.0,91.0,urbain,31.7,aucun,0.0,0.0,0.0
V11689,VUL,967.0,,0.0,1.0,,urbain,11.0,élevé,0.0,0.0,0.0
V11690,VL,87682.0,46.0,9.0,1.0,343.0,autoroute,15.0,aucun,,0.0,1.0
V11691,VL,37194.0,72.0,5.0,0.0,159.0,urbain,4.7,élevé,0.0,,1.0
V11692,VL,74637.0,0.0,9.0,1.0,172.0,rural,32.1,aucun,0.0,0.0,1.0
V11693,VL,13356.0,123.7,,1.0,32.0,autoroute,18.0,aucun,1.0,0.0,0.0
V11694,VL,21162.0,73.3,3.0,0.0,72.0,autoroute,16.5,faible,0.0,1.0,1.0
V11695,VL,1528.0,63.7,0.0,1.0,195.0,urbain,19.6,,0.0,0.0,0.0
V11696,VL,162844.0,89.5,19.0,0.0,283.0,urbain,25.1,faible,0.0,0.0,1.0
V11697,VL,55111.0,118.6,6.0,1.0,,urbain,22.8,aucun,0.0,0.0,0.0
V11698,PL,135306.0,81.8,14.0,1.0,308.0,autoroute,41.2,faible,1.0,0.0,1.0
V11699,,15428.0,83.7,2.0,0.0,223.0,autoroute,23.6,,0.0,0.0,0.0
V11700,PL,47268.0,63.3,4.0,3.0,43.0,rural,16.3,aucun,0.0,0.0,0.0
V11701,,56737.0,56.5,6.0,1.0,335.0,autoroute,15.5,aucun,0.0,0.0,1.0
V11702,VL,19103.0,48.1,1.0,0.0,137.0,autoroute,16.9,aucun,0.0,,0.0
V11703,VL,94229.0,39.3,10.0,0.0,269.0,rural,8.0,faible,0.0,0.0,1.0
V11704,,147025.0,42.8,14.0,1.0,358.0,autoroute,20.3,aucun,0.0,0.0,1.0
V11705,VL,108078.0,26.2,11.0,0.0,35.0,rural,26.3,aucun,0.0,0.0,0.0
V11706,VUL,67174.0,58.1,7.0,0.0,33.0,rural,15.1,aucun,0.0,0.0,0.0
V11707,VL,16249.0,17.9,2.0,0.0,87.0,urbain,13.5,aucun,0.0,0.0,0.0
V11708,VUL,16537.0,64.8,2.0,0.0,145.0,autoroute,32.1,aucun,0.0,1.0,0.0
V11709,VUL,165331.0,59.1,19.0,1.0,15.0,urbain,8.6,aucun,0.0,,0.0
V11710,VL,516.0,63.7,,2.0,232.0,urbain,3.5,aucun,0.0,0.0,0.0
V11711,VL,62947.0,46.9,7.0,1.0,40.0,autoroute,10.8,faible,1.0,0.0,0.0
V11712,VUL,61250.0,136.9,9.0,2.0,254.0,rural,7.7,,0.0,0.0,0.0
V11713,VL,48734.0,94.0,7.0,1.0,280.0,autoroute,23.1,élevé,0.0,0.0,1.0
V11714,VL,230805.0,28.9,23.0,0.0,125.0,urbain,17.1,aucun,1.0,0.0,1.0
V11715,PL,18689.0,65.8,2.0,1.0,7.0,rural,18.2,aucun,0.0,0.0,0.0
V11716,VL,20773.0,44.8,4.0,0.0,367.0,urbain,29.2,aucun,0.0,0.0,0.0
V11717,VUL,4111.0,34.6,1.0,0.0,349.0,autoroute,14.5,aucun,0.0,0.0,1.0
V11718,PL,29241.0,26.5,2.0,3.0,339.0,,,aucun,0.0,0.0,
V11719,VL,15126.0,70.8,,0.0,323.0,rural,32.1,faible,0.0,0.0,0.0
V11720,VL,21033.0,43.0,2.0,1.0,175.0,autoroute,16.4,aucun,0.0,0.0,0.0
V11721,VL,89960.0,84.2,9.0,1.0,227.0,urbain,25.9,faible,0.0,0.0,0.0
V11722,,,84.8,14.0,0.0,,autoroute,18.1,aucun,0.0,0.0,1.0
V11723,VL,10273.0,94.3,2.0,0.0,366.0,autoroute,27.4,aucun,1.0,0.0,0.0
V11724,VUL,23301.0,38.7,2.0,1.0,17.0,urbain,7.4,aucun,0.0,0.0,1.0
V11725,VL,131994.0,71.9,13.0,1.0,,urbain,6.8,élevé,1.0,0.0,1.0
V11726,VL,3190.0,75.8,1.0,1.0,34.0,urbain,16.9,aucun,0.0,,1.0
V11727,PL,4845.0,48.1,2.0,3.0,389.0,urbain,12.9,faible,0.0,0.0,0.0
V11728,VUL,8884.0,40.7,1.0,1.0,117.0,autoroute,15.9,aucun,0.0,0.0,1.0
V11729,VUL,45219.0,100.2,7.0,1.0,281.0,autoroute,18.2,aucun,1.0,0.0,0.0
V11730,VL,8153.0,65.7,1.0,0.0,253.0,urbain,25.8,aucun,0.0,0.0,0.0
V11731,VUL,172220.0,75.9,17.0,0.0,212.0,urbain,16.7,faible,0.0,0.0,1.0
V11732,VL,29594.0,39.4,,0.0,60.0,rural,13.4,faible,0.0,0.0,1.0
V11733,VL,34809.0,29.5,3.0,0.0,87.0,urbain,,aucun,,0.0,1.0
V11734,VL,14161.0,45.8,1.0,1.0,270.0,urbain,,faible,0.0,0.0,0.0
V11735,PL,31834.0,56.9,4.0,2.0,346.0,urbain,12.5,aucun,1.0,0.0,0.0
V11736,VL,54222.0,33.4,8.0,0.0,31.0,rural,7.1,,1.0,0.0,0.0
V11737,VL,69550.0,,6.0,0.0,395.0,rural,20.6,faible,0.0,0.0,0.0
V11738,VL,70094.0,17.8,8.0,1.0,132.0,autoroute,15.5,faible,0.0,,0.0
V11739,VL,43124.0,32.0,4.0,0.0,63.0,urbain,27.7,faible,1.0,0.0,0.0
V11740,VUL,117358.0,76.8,11.0,0.0,198.0,autoroute,,aucun,1.0,0.0,1.0
V11741,VUL,85025.0,75.1,8.0,0.0,255.0,rural,15.7,aucun,0.0,0.0,1.0
V11742,VUL,70744.0,50.2,8.0,0.0,341.0,autoroute,,aucun,0.0,0.0,1.0
V11743,VL,2860.0,34.6,1.0,0.0,154.0,urbain,12.5,aucun,0.0,,0.0
V11744,VL,345.0,34.3,1.0,,230.0,autoroute,,aucun,0.0,0.0,1.0
V11745,VL,11941.0,50.7,1.0,0.0,300.0,autoroute,10.3,aucun,0.0,0.0,0.0
V11746,VL,54461.0,76.1,5.0,1.0,34.0,urbain,9.2,aucun,0.0,0.0,1.0
V11747,VL,26483.0,83.2,5.0,1.0,25.0,urbain,32.4,aucun,0.0,0.0,0.0
V11748,VUL,25742.0,47.6,3.0,1.0,22.0,autoroute,21.4,aucun,0.0,0.0,1.0
V11749,VL,107961.0,31.2,11.0,1.0,140.0,autoroute,21.1,aucun,0.0,0.0,1.0
V11750,VL,112958.0,66.7,,0.0,386.0,autoroute,6.4,faible,0.0,0.0,
V11751,VL,119941.0,39.4,12.0,0.0,284.0,autoroute,22.9,aucun,0.0,0.0,0.0
V11752,VL,18834.0,47.0,2.0,0.0,319.0,rural,29.3,faible,1.0,0.0,0.0
V11753,VL,58729.0,93.1,5.0,1.0,,urbain,,aucun,0.0,0.0,0.0
V11754,PL,15847.0,80.7,3.0,2.0,112.0,urbain,,aucun,0.0,0.0,0.0
V11755,VUL,10573.0,63.9,2.0,1.0,389.0,autoroute,11.0,aucun,1.0,0.0,1.0
V11756,PL,10205.0,28.2,4.0,1.0,138.0,urbain,22.5,aucun,0.0,0.0,0.0
V11757,VL,20935.0,65.3,2.0,0.0,373.0,urbain,25.3,aucun,0.0,0.0,0.0
V11758,VL,28102.0,86.6,3.0,1.0,208.0,autoroute,5.6,aucun,1.0,0.0,0.0
V11759,VL,88877.0,50.6,11.0,0.0,322.0,autoroute,11.0,aucun,0.0,0.0,1.0
V11760,VL,6385.0,,0.0,0.0,363.0,urbain,27.1,aucun,0.0,0.0,0.0
V11761,VUL,66387.0,92.3,6.0,0.0,85.0,urbain,27.0,faible,0.0,,1.0
V11762,VL,37906.0,,4.0,0.0,284.0,urbain,7.6,aucun,0.0,0.0,0.0
V11763,VL,16980.0,,1.0,2.0,59.0,urbain,26.4,aucun,0.0,0.0,0.0
V11764,VL,33944.0,74.7,5.0,0.0,53.0,autoroute,20.8,aucun,1.0,0.0,0.0
V11765,VL,17829.0,95.4,4.0,1.0,92.0,urbain,26.2,aucun,0.0,0.0,0.0
V11766,VUL,45327.0,71.2,4.0,0.0,324.0,autoroute,14.9,élevé,1.0,0.0,1.0
V11767,VL,28444.0,47.5,3.0,1.0,372.0,autoroute,25.2,aucun,1.0,0.0,0.0
V11768,,8980.0,48.8,0.0,0.0,264.0,rural,26.8,aucun,0.0,0.0,1.0
V11769,VL,6197.0,66.0,1.0,2.0,381.0,urbain,17.2,aucun,0.0,0.0,0.0
V11770,VL,39559.0,27.7,4.0,0.0,212.0,rural,20.1,,0.0,,0.0
V11771,VUL,116350.0,56.4,14.0,0.0,332.0,urbain,,aucun,0.0,1.0,1.0
V11772,PL,21076.0,87.4,4.0,2.0,,urbain,33.2,élevé,0.0,0.0,1.0
V11773,PL,66025.0,5.2,7.0,1.0,357.0,autoroute,19.0,aucun,1.0,0.0,1.0
V11774,VUL,,98.4,5.0,0.0,202.0,,,aucun,0.0,0.0,0.0
V11775,VL,134086.0,88.1,13.0,0.0,195.0,autoroute,14.3,aucun,0.0,0.0,0.0
V11776,VUL,86013.0,48.5,8.0,0.0,57.0,urbain,21.0,aucun,0.0,,0.0
V11777,VL,41805.0,73.6,4.0,0.0,255.0,urbain,26.0,aucun,0.0,0.0,1.0
V11778,VL,53505.0,,5.0,2.0,222.0,autoroute,9.3,aucun,0.0,0.0,1.0
V11779,VUL,114328.0,90.7,11.0,0.0,368.0,rural,34.8,aucun,,0.0,0.0
V11780,VL,25501.0,84.6,3.0,1.0,179.0,rural,22.5,aucun,1.0,0.0,1.0
V11781,PL,,25.0,2.0,0.0,361.0,rural,23.7,,0.0,0.0,1.0
V11782,VL,543.0,74.7,3.0,1.0,34.0,urbain,19.2,aucun,0.0,0.0,1.0
V11783,VUL,,54.9,8.0,0.0,358.0,autoroute,20.2,aucun,0.0,0.0,0.0
V11784,VUL,80717.0,62.1,12.0,0.0,102.0,urbain,18.8,aucun,0.0,0.0,0.0
V11785,PL,5516.0,41.8,1.0,1.0,160.0,rural,28.1,aucun,0.0,0.0,0.0
V11786,VUL,,103.7,5.0,0.0,199.0,rural,19.9,aucun,0.0,,1.0
V11787,VUL,31179.0,86.0,4.0,,159.0,autoroute,26.1,faible,0.0,0.0,0.0
V11788,VL,6318.0,41.5,0.0,1.0,182.0,,16.5,faible,0.0,0.0,0.0
V11789,VL,197042.0,,21.0,0.0,352.0,urbain,21.6,élevé,0.0,0.0,0.0
V11790,VL,12084.0,50.4,1.0,1.0,135.0,rural,13.6,élevé,0.0,0.0,1.0
V11791,,3480.0,70.9,0.0,0.0,397.0,urbain,29.7,faible,0.0,0.0,0.0
V11792,VL,,66.0,7.0,0.0,225.0,urbain,13.3,élevé,0.0,0.0,0.0
V11793,VUL,67136.0,91.3,8.0,0.0,391.0,urbain,17.4,faible,0.0,0.0,0.0
V11794,VL,1649.0,79.7,1.0,1.0,242.0,rural,17.5,faible,0.0,0.0,0.0
V11795,VL,53752.0,,7.0,0.0,105.0,urbain,17.2,aucun,0.0,0.0,1.0
V11796,VUL,37995.0,68.2,3.0,0.0,70.0,urbain,25.8,aucun,0.0,0.0,1.0
V11797,VL,5449.0,25.3,0.0,,76.0,autoroute,17.5,faible,0.0,0.0,0.0
V11798,VL,9468.0,55.1,1.0,0.0,53.0,autoroute,31.2,aucun,1.0,1.0,0.0
V11799,VL,41963.0,86.5,4.0,0.0,276.0,urbain,13.5,faible,0.0,0.0,1.0
V11800,PL,17574.0,58.7,3.0,3.0,110.0,urbain,21.4,aucun,0.0,0.0,0.0
V11801,VUL,139286.0,72.6,,0.0,223.0,rural,13.8,aucun,0.0,0.0,1.0
V11802,VL,85391.0,52.0,9.0,,74.0,autoroute,23.4,faible,0.0,0.0,1.0
V11803,VL,205423.0,34.3,21.0,2.0,13.0,urbain,19.9,,0.0,0.0,0.0
V11804,VL,15033.0,56.9,1.0,0.0,257.0,autoroute,18.8,aucun,0.0,0.0,0.0
V11805,VUL,174869.0,67.7,18.0,0.0,188.0,rural,29.5,faible,0.0,0.0,0.0
V11806,VUL,28214.0,,4.0,1.0,363.0,rural,14.8,faible,0.0,0.0,0.0
V11807,VL,21348.0,54.1,3.0,2.0,238.0,autoroute,24.7,aucun,1.0,0.0,0.0
V11808,VL,2583.0,36.5,0.0,1.0,333.0,,,aucun,0.0,0.0,0.0
V11809,VL,2710.0,88.0,2.0,0.0,303.0,autoroute,20.9,aucun,0.0,0.0,0.0
V11810,,58884.0,52.6,6.0,0.0,90.0,urbain,10.4,aucun,0.0,0.0,0.0
V11811,VUL,30617.0,96.3,3.0,1.0,391.0,rural,14.7,aucun,0.0,0.0,0.0
V11812,VL,12842.0,98.2,1.0,1.0,183.0,rural,19.3,aucun,0.0,0.0,0.0
V11813,,47592.0,58.0,5.0,1.0,16.0,urbain,34.5,aucun,0.0,0.0,1.0
V11814,VL,14575.0,34.8,2.0,0.0,11.0,rural,20.8,faible,0.0,0.0,0.0
V11815,PL,43093.0,7.9,6.0,2.0,165.0,urbain,33.2,aucun,,0.0,0.0
V11816,VL,22252.0,23.2,2.0,0.0,145.0,urbain,21.8,aucun,0.0,0.0,0.0
V11817,VUL,86736.0,25.7,11.0,1.0,,urbain,,,0.0,0.0,0.0
V11818,VUL,85933.0,94.5,9.0,1.0,36.0,autoroute,32.3,faible,0.0,0.0,0.0
V11819,VL,32442.0,62.9,3.0,0.0,69.0,autoroute,23.5,faible,1.0,0.0,1.0
V11820,VL,,69.7,3.0,0.0,,urbain,14.9,aucun,0.0,0.0,0.0
V11821,VL,22514.0,4.5,2.0,0.0,334.0,rural,23.8,élevé,0.0,0.0,0.0
V11822,VUL,81921.0,30.1,8.0,1.0,169.0,urbain,17.7,faible,0.0,0.0,0.0
V11823,VUL,19888.0,82.2,1.0,1.0,252.0,autoroute,4.1,faible,0.0,0.0,0.0
V11824,VUL,11726.0,67.2,2.0,0.0,,rural,27.5,faible,0.0,0.0,1.0
V11825,,4424.0,56.3,0.0,,296.0,,28.8,aucun,0.0,0.0,0.0
V11826,VL,31432.0,74.1,3.0,0.0,,autoroute,34.7,aucun,1.0,0.0,0.0
V11827,PL,32901.0,100.9,,2.0,384.0,urbain,23.4,aucun,0.0,1.0,1.0
V11828,VUL,91913.0,,10.0,0.0,272.0,rural,18.0,aucun,1.0,0.0,1.0
V11829,VL,12502.0,61.7,2.0,0.0,224.0,autoroute,26.7,aucun,0.0,0.0,0.0
V11830,PL,23981.0,64.8,2.0,2.0,182.0,urbain,26.8,faible,0.0,0.0,1.0
V11831,VUL,82618.0,119.8,10.0,0.0,220.0,rural,33.1,aucun,0.0,0.0,1.0
V11832,VL,86756.0,7.5,10.0,1.0,52.0,autoroute,19.6,élevé,0.0,0.0,1.0
V11833,VUL,,77.1,5.0,0.0,117.0,urbain,18.7,aucun,0.0,0.0,0.0
V11834,VUL,30728.0,57.1,4.0,3.0,364.0,autoroute,14.3,aucun,0.0,0.0,1.0
V11835,VUL,18069.0,74.2,1.0,1.0,158.0,autoroute,24.3,aucun,0.0,0.0,0.0
V11836,VL,134822.0,43.6,13.0,2.0,135.0,autoroute,7.6,aucun,1.0,0.0,1.0
V11837,VL,6314.0,,0.0,1.0,76.0,urbain,26.2,élevé,0.0,0.0,0.0
V11838,PL,135715.0,77.8,15.0,0.0,335.0,,24.7,faible,0.0,1.0,1.0
V11839,VL,57579.0,137.8,,1.0,44.0,urbain,24.7,aucun,0.0,0.0,0.0
V11840,VL,,80.2,5.0,,,autoroute,21.1,élevé,0.0,0.0,0.0
V11841,VL,1660.0,38.8,3.0,1.0,354.0,autoroute,32.3,faible,0.0,0.0,0.0
V11842,VL,32274.0,49.4,4.0,0.0,204.0,rural,27.0,aucun,1.0,0.0,0.0
V11843,VUL,26191.0,48.7,3.0,,323.0,urbain,15.1,aucun,0.0,,
V11844,PL,8790.0,15.1,0.0,4.0,82.0,urbain,15.3,aucun,0.0,0.0,0.0
V11845,VL,53415.0,51.7,5.0,0.0,49.0,autoroute,13.0,aucun,0.0,0.0,1.0
V11846,VL,177283.0,78.3,18.0,1.0,280.0,autoroute,24.4,faible,0.0,0.0,1.0
V11847,VL,41298.0,28.1,4.0,2.0,165.0,autoroute,12.0,aucun,0.0,0.0,0.0
V11848,PL,62720.0,86.2,6.0,0.0,242.0,autoroute,28.7,aucun,0.0,1.0,0.0
V11849,VUL,3545.0,72.2,,1.0,376.0,autoroute,30.6,aucun,0.0,0.0,0.0
V11850,VL,27035.0,41.6,3.0,0.0,163.0,autoroute,13.0,élevé,0.0,0.0,1.0
V11851,VUL,6185.0,56.5,1.0,0.0,323.0,rural,18.5,faible,0.0,0.0,0.0
V11852,PL,47440.0,100.0,5.0,2.0,55.0,urbain,20.1,aucun,0.0,0.0,0.0
V11853,VUL,139421.0,78.3,14.0,0.0,38.0,autoroute,27.1,aucun,0.0,0.0,0.0
V11854,PL,54202.0,60.2,6.0,2.0,318.0,rural,32.9,aucun,0.0,0.0,0.0
V11855,VL,3995.0,54.1,1.0,0.0,127.0,urbain,6.5,faible,1.0,0.0,0.0
V11856,VUL,21899.0,61.9,2.0,4.0,,urbain,17.5,aucun,0.0,1.0,0.0
V11857,VL,39999.0,47.2,3.0,,121.0,,17.9,faible,0.0,0.0,1.0
V11858,VUL,,7.4,3.0,0.0,246.0,rural,8.8,élevé,0.0,0.0,0.0
V11859,VUL,89681.0,111.1,,0.0,185.0,urbain,16.1,aucun,0.0,0.0,0.0
V11860,VUL,84281.0,63.9,9.0,2.0,,urbain,23.4,aucun,0.0,0.0,0.0
V11861,VUL,47315.0,70.0,5.0,0.0,314.0,rural,,aucun,0.0,0.0,0.0
V11862,VL,23376.0,58.6,,2.0,303.0,urbain,7.6,aucun,0.0,0.0,0.0
V11863,VL,14741.0,41.6,1.0,1.0,388.0,autoroute,43.0,aucun,0.0,0.0,1.0
V11864,PL,5595.0,55.4,0.0,0.0,238.0,urbain,22.1,aucun,0.0,0.0,0.0
V11865,PL,21917.0,20.0,3.0,2.0,214.0,rural,20.9,aucun,1.0,0.0,0.0
V11866,VL,26651.0,116.9,2.0,0.0,291.0,urbain,11.2,aucun,0.0,0.0,1.0
V11867,VL,56323.0,29.1,6.0,2.0,223.0,urbain,22.1,faible,0.0,0.0,
V11868,VL,53670.0,34.2,8.0,0.0,87.0,urbain,18.7,aucun,0.0,0.0,
V11869,VUL,3634.0,,0.0,0.0,,autoroute,4.9,aucun,0.0,0.0,0.0
V11870,VUL,25147.0,92.2,3.0,0.0,219.0,autoroute,11.4,faible,0.0,0.0,0.0
V11871,VL,10031.0,60.4,1.0,0.0,274.0,,26.4,aucun,,1.0,0.0
V11872,,8528.0,29.1,0.0,0.0,134.0,rural,35.6,faible,,0.0,0.0
V11873,VUL,87810.0,91.4,8.0,,232.0,urbain,22.9,faible,1.0,0.0,1.0
V11874,,2140.0,78.3,0.0,1.0,65.0,autoroute,28.8,aucun,0.0,0.0,0.0
V11875,VL,27165.0,73.5,3.0,1.0,79.0,autoroute,18.8,aucun,0.0,0.0,1.0
V11876,VL,9208.0,77.9,0.0,0.0,254.0,rural,19.3,,0.0,0.0,0.0
V11877,VL,105734.0,119.9,12.0,0.0,124.0,rural,28.7,aucun,0.0,0.0,1.0
V11878,VL,40713.0,114.6,4.0,0.0,145.0,autoroute,33.3,aucun,0.0,0.0,1.0
V11879,VL,13157.0,,,0.0,102.0,,30.4,élevé,,0.0,0.0
V11880,VUL,34900.0,100.6,,2.0,384.0,rural,11.5,aucun,0.0,0.0,0.0
V11881,PL,65742.0,69.6,7.0,0.0,386.0,autoroute,19.5,aucun,0.0,0.0,0.0
V11882,VUL,158644.0,72.5,18.0,1.0,382.0,rural,22.2,élevé,0.0,0.0,0.0
V11883,VUL,12451.0,17.7,1.0,0.0,276.0,rural,17.9,faible,0.0,0.0,
V11884,VL,108657.0,55.7,12.0,1.0,381.0,autoroute,23.1,aucun,0.0,1.0,0.0
V11885,VL,136135.0,39.7,13.0,2.0,123.0,rural,26.6,aucun,1.0,0.0,1.0
V11886,VL,124097.0,80.7,12.0,1.0,266.0,autoroute,28.0,aucun,0.0,0.0,1.0
V11887,VL,50449.0,86.8,6.0,1.0,277.0,,33.5,élevé,0.0,0.0,0.0
V11888,VUL,49688.0,8.1,6.0,2.0,110.0,urbain,17.4,aucun,0.0,0.0,1.0
V11889,PL,25809.0,59.4,4.0,1.0,380.0,urbain,9.1,faible,0.0,0.0,0.0
V11890,VL,69796.0,88.0,7.0,0.0,312.0,rural,22.9,aucun,1.0,0.0,0.0
V11891,VL,37888.0,55.3,4.0,0.0,88.0,urbain,35.1,faible,0.0,0.0,1.0
V11892,VUL,56573.0,78.2,6.0,1.0,386.0,autoroute,16.2,aucun,0.0,0.0,0.0
V11893,VL,27970.0,68.8,2.0,1.0,157.0,rural,25.5,élevé,0.0,0.0,1.0
V11894,VL,65744.0,68.5,7.0,0.0,215.0,autoroute,25.6,élevé,1.0,0.0,1.0
V11895,VUL,86997.0,53.2,10.0,0.0,383.0,urbain,21.5,aucun,0.0,0.0,0.0
V11896,VUL,7916.0,29.6,1.0,1.0,300.0,,20.1,faible,1.0,0.0,0.0
V11897,,89467.0,32.0,8.0,3.0,35.0,rural,12.6,faible,1.0,0.0,1.0
V11898,VL,38858.0,77.7,5.0,3.0,86.0,rural,1.7,élevé,0.0,0.0,0.0
V11899,VUL,93108.0,60.5,10.0,1.0,117.0,urbain,11.1,aucun,1.0,,0.0
V11900,VL,28220.0,56.5,3.0,,327.0,rural,16.9,aucun,0.0,,0.0
V11901,VL,23824.0,49.4,4.0,0.0,181.0,rural,,faible,0.0,0.0,0.0
V11902,VUL,123290.0,52.4,14.0,0.0,67.0,rural,19.2,faible,0.0,0.0,0.0
V11903,VL,14462.0,86.2,2.0,0.0,358.0,autoroute,15.8,aucun,1.0,0.0,
V11904,VUL,92963.0,51.6,9.0,0.0,158.0,,12.9,faible,0.0,0.0,1.0
V11905,VL,33084.0,26.5,4.0,1.0,284.0,autoroute,25.3,aucun,0.0,0.0,0.0
V11906,PL,36087.0,78.6,5.0,1.0,163.0,rural,30.9,faible,0.0,0.0,0.0
V11907,VL,18442.0,54.9,3.0,1.0,360.0,autoroute,28.5,aucun,1.0,0.0,0.0
V11908,VL,42553.0,60.8,5.0,0.0,72.0,autoroute,24.8,aucun,0.0,0.0,1.0
V11909,VL,19667.0,100.2,2.0,0.0,118.0,urbain,8.2,aucun,0.0,0.0,0.0
V11910,VL,2003.0,59.5,1.0,,,urbain,17.2,aucun,0.0,0.0,0.0
V11911,PL,15872.0,67.2,2.0,0.0,194.0,urbain,35.6,aucun,0.0,0.0,0.0
V11912,PL,319.0,30.5,0.0,2.0,,urbain,29.0,aucun,0.0,0.0,0.0
V11913,VL,191648.0,54.5,20.0,,,urbain,7.7,aucun,0.0,0.0,1.0
V11914,VL,168699.0,75.2,17.0,0.0,75.0,urbain,19.6,aucun,0.0,0.0,1.0
V11915,VUL,25139.0,21.1,,0.0,220.0,autoroute,22.9,faible,1.0,1.0,0.0
V11916,PL,65165.0,65.0,6.0,0.0,138.0,urbain,13.9,aucun,0.0,0.0,1.0
V11917,VL,21217.0,62.5,3.0,0.0,371.0,urbain,1.5,aucun,0.0,0.0,0.0
V11918,VL,55599.0,61.0,7.0,0.0,394.0,autoroute,20.8,aucun,0.0,0.0,0.0
V11919,VL,81848.0,85.9,8.0,0.0,240.0,autoroute,13.7,élevé,0.0,0.0,0.0
V11920,VUL,146643.0,68.4,17.0,2.0,153.0,,13.7,faible,0.0,,1.0
V11921,VL,25558.0,97.0,3.0,2.0,52.0,rural,17.2,aucun,0.0,,0.0
V11922,VUL,76461.0,35.2,9.0,0.0,141.0,urbain,18.9,faible,1.0,0.0,0.0
V11923,VL,,63.4,2.0,1.0,319.0,urbain,19.9,élevé,0.0,0.0,0.0
V11924,VUL,231948.0,62.1,24.0,0.0,393.0,urbain,12.9,aucun,0.0,0.0,0.0
V11925,VL,1305.0,33.3,1.0,0.0,30.0,urbain,18.2,élevé,0.0,0.0,0.0
V11926,VL,46257.0,83.9,6.0,0.0,222.0,urbain,5.9,aucun,0.0,,1.0
V11927,VL,53867.0,118.1,5.0,0.0,291.0,autoroute,22.5,aucun,0.0,0.0,1.0
